"Word","POS","Sense","Lem","Stem","Frequency","Class","Notes"
"source","NNP","source.n.07","source","sourc", 10
"developing","VBG","develop.v.12","developing","develop", 10
"troubleshoot","VB","trouble-shoot.v.01","troubleshoot","troubleshoot", 10
"think","VBP","think.v.03","think","think", 10
"degree","NN","academic_degree.n.01","degree","degre", 10
"investment","NN","investment.n.06","investment","invest", 10
"attitude","NN","attitude.n.01","attitude","attitud", 10
"cookbooks","NNS","cookbook.n.01","cookbook","cookbook", 10
"artifact","JJ","None","artifact","artifact", 10
"branching","NN","branching.n.01","branching","branch", 10
"micro-services","NNS","None","micro-services","micro-servic", 10
"extend","VB","unfold.v.03","extend","extend", 10
"demonstrated","NNP","None","demonstrated","demonstr", 10
"hosting","NN","None","hosting","host", 10
"controls","NNS","control.n.09","control","control", 10
"vet","NNP","veterinarian.n.01","vet","vet", 10
"disabled","NNP","disabled.n.01","disabled","disabl", 10
"regularly","RB","regularly.r.03","regularly","regularli", 10
"sqs","NNP","None","sqs","sq", 10
"understand","VBP","understand.v.04","understand","understand", 10
"engage","VB","lease.v.04","engage","engag", 10
"automation","NNP","automation.n.02","automation","autom", 10
"patterns","NNS","radiation_pattern.n.01","pattern","pattern", 10
"evaluating","VBG","measure.v.04","evaluating","evalu", 10
"managing","VBG","cope.v.01","managing","manag", 10
"comprised","VBN","consist.v.04","comprised","compris", 10
"shopping","NN","shopping.n.02","shopping","shop", 10
"cdns","NNP","None","cdns","cdn", 10
"rdbms","NNP","None","rdbms","rdbm", 10
"lean","NNP","tilt.n.04","lean","lean", 10
"offering","VBG","propose.v.05","offering","offer", 10
"disaster","NN","catastrophe.n.02","disaster","disast", 10
"commerce","NN","department_of_commerce.n.01","commerce","commerc", 10
"writing","VBG","spell.v.03","writing","write", 10
"mobility","NN","mobility.n.01","mobility","mobil", 10
"freedom","NN","freedom.n.01","freedom","freedom", 10
"reduce","VB","deoxidize.v.01","reduce","reduc", 10
"cost","NN","monetary_value.n.01","cost","cost", 10
"funded","VBN","fund.v.01","funded","fund", 10
"mesosphere","NNP","mesosphere.n.01","mesosphere","mesospher", 10
"rotation","NN","rotation.n.01","rotation","rotat", 10
"smart","NNP","smart.n.01","smart","smart", 10
"bottlenecks","NNS","constriction.n.01","bottleneck","bottleneck", 10
"script","NN","script.n.01","script","script", 10
"developing","NN","development.n.08","developing","develop", 10
"single","JJ","individual.a.01","single","singl", 10
"ceo","NNP","chief_executive_officer.n.01","ceo","ceo", 10
"creators","NNS","godhead.n.01","creator","creator", 10
"driving","VBG","drive.v.20","driving","drive", 10
"enjoy","VBP","enjoy.v.04","enjoy","enjoy", 10
"monitor","NNP","monitor.n.06","monitor","monitor", 10
"reliably","RB","faithfully.r.01","reliably","reliabl", 10
"site","NN","site.n.02","site","site", 10
"title","NN","title.n.09","title","titl", 10
"combination","NN","combination.n.07","combination","combin", 10
"receive","VB","receive.v.02","receive","receiv", 10
"known","VBN","know.v.03","known","known", 10
"stacks","NNS","stacks.n.02","stack","stack", 10
"payment","NN","payment.n.01","payment","payment", 10
"six","CD","six.s.01","six","six", 10
"transaction","NN","transaction.n.01","transaction","transact", 10
"ingest","VB","consume.v.02","ingest","ingest", 10
"groups","NNP","group.n.03","groups","group", 10
"host","NN","server.n.03","host","host", 10
"completely","RB","wholly.r.01","completely","complet", 10
"last","JJ","last.a.02","last","last", 10
"sustainable","JJ","sustainable.a.01","sustainable","sustain", 10
"nimble","JJ","None","nimble","nimbl", 10
"balancing","VBG","balance.v.02","balancing","balanc", 10
"python","VB","None","python","python", 10
"make","VBP","make.v.38","make","make", 10
"never","RB","never.r.01","never","never", 10
"testing","VBG","test.v.05","testing","test", 10
"component","NN","component.n.03","component","compon", 10
"principles","NNS","principle.n.04","principle","principl", 10
"work","VB","work.v.27","work","work", 10
"write","VB","spell.v.03","write","write", 10
"programs","NNS","program.n.02","program","program", 10
"berkeley","NNP","berkeley.n.02","berkeley","berkeley", 10
"range","NN","image.n.07","range","rang", 10
"thrive","JJ","None","thrive","thrive", 10
"area","NNP","area.n.03","area","area", 10
"use","VB","use.v.01","use","use", 10
"problem-solving","NN","None","problem-solving","problem-solv", 10
"scope","NN","setting.n.02","scope","scope", 10
"science","NNP","science.n.01","science","scienc", 10
"deliver","NNP","None","deliver","deliv", 10
"testing","NNP","testing.n.02","testing","test", 10
"revolution","NN","revolution.n.02","revolution","revolut", 10
"written","VBN","spell.v.03","written","written", 10
"points","NNS","point.n.18","point","point", 10
"poc","NNP","None","poc","poc", 10
"little","JJ","little.a.02","little","littl", 10
"brings","VBZ","bring.v.10","brings","bring", 10
"curiosity","NN","curiosity.n.01","curiosity","curios", 10
"let","VB","permit.v.01","let","let", 10
"sick","JJ","ill.a.01","sick","sick", 10
"email","VB","e-mail.v.01","email","email", 10
"provide","VB","supply.v.01","provide","provid", 10
"development","NN","development.n.06","development","develop", 10
"ca","MD","calcium.n.01","ca","ca", 10
"embedded","VBN","implant.v.01","embedded","embed", 10
"political","JJ","political.a.03","political","polit", 10
"catered","VBD","provide.v.02","catered","cater", 10
"help","VB","help.v.01","help","help", 10
"automatically","RB","mechanically.r.01","automatically","automat", 10
"plugins","NNS","None","plugins","plugin", 10
"ideas","NNS","idea.n.01","idea","idea", 10
"equity","NN","equity.n.02","equity","equiti", 10
"management","NNP","management.n.01","management","manag", 10
"develops","NNP","None","develops","develop", 10
"recipes","NNS","recipe.n.01","recipe","recip", 10
"significant","JJ","significant.a.01","significant","signific", 10
"four","CD","four.n.01","four","four", 10
"contributing","VBG","contribute.v.03","contributing","contribut", 10
"program","NNP","program.n.07","program","program", 10
"underlying","JJ","None","underlying","underli", 10
"power","NN","ability.n.02","power","power", 10
"insight","NN","insight.n.04","insight","insight", 10
"address","VB","address.v.05","address","address", 10
"confluence","NNP","confluence.n.02","confluence","confluenc", 10
"resilient","JJ","None","resilient","resili", 10
"backend","JJ","None","backend","backend", 10
"teammates","NNS","teammate.n.01","teammate","teammat", 10
"daily","RB","day_by_day.r.01","daily","daili", 10
"charge","NN","charge.n.04","charge","charg", 10
"sensitive","JJ","sensitive.a.02","sensitive","sensit", 10
"technologies","NNPS","technology.n.01","technologies","technolog", 10
"open","NNP","outdoors.n.01","open","open", 10
"triage","NN","triage.n.01","triage","triag", 10
"scm","NNP","None","scm","scm", 10
"tough","JJ","tough.a.07","tough","tough", 10
"operations","NNS","operations.n.01","operations","oper", 10
"hashicorp","NNP","None","hashicorp","hashicorp", 10
"support","VB","support.v.02","support","support", 10
"insights","NNS","insight.n.04","insight","insight", 10
"slas","NNP","None","slas","sla", 10
"familiarity","NN","casualness.n.01","familiarity","familiar", 10
"closely","RB","closely.r.01","closely","close", 10
"rest","NNP","rest.n.05","rest","rest", 10
"roostify","NNP","None","roostify","roostifi", 10
"country","NN","nation.n.02","country","countri", 10
"analytical","JJ","analytic.a.02","analytical","analyt", 10
"guide","VB","steer.v.01","guide","guid", 10
"applicant","NN","applicant.n.01","applicant","applic", 10
"founders","NNS","laminitis.n.01","founder","founder", 10
"responsive","JJ","responsive.a.02","responsive","respons", 10
"quarterly","JJ","quarterly.a.01","quarterly","quarterli", 10
"implementing","VBG","follow_through.v.02","implementing","implement", 10
"independent","JJ","independent.a.03","independent","independ", 10
"private","NNP","private.n.01","private","privat", 10
"properly","RB","properly.r.01","properly","properli", 10
"weekends","NNS","weekend.n.01","weekend","weekend", 10
"house","NN","house.n.09","house","hous", 10
"bringing","VBG","fetch.v.02","bringing","bring", 10
"select","NNP","None","select","select", 10
"headquarters","NN","headquarters.n.03","headquarters","headquart", 10
"tensorflow","NNP","None","tensorflow","tensorflow", 10
"implementations","NNS","implementation.n.02","implementation","implement", 10
"reality","NN","world.n.03","reality","realiti", 10
"embedded","VBN","embed.v.02","embedded","embed", 10
"duties","NNS","duty.n.03","duty","duti", 10
"go","VBP","rifle.v.02","go","go", 10
"scheduling","NN","scheduling.n.01","scheduling","schedul", 10
"making","VBG","take.v.27","making","make", 10
"fashion","NN","fashion.n.03","fashion","fashion", 10
"commercial","JJ","commercial.a.02","commercial","commerci", 10
"scaling","VBG","scale.v.04","scaling","scale", 10
"formal","JJ","formal.a.01","formal","formal", 10
"gain","VB","reach.v.01","gain","gain", 10
"contributing","VBG","lend.v.01","contributing","contribut", 10
"sizes","NNS","size.n.04","size","size", 10
"trusted","JJ","None","trusted","trust", 10
"veteran","NNP","veteran.n.03","veteran","veteran", 10
"cloud","NN","cloud.n.01","cloud","cloud", 10
"emc","NNP","None","emc","emc", 10
"5-7","JJ","None","5-7","5-7", 10
"part","NN","contribution.n.01","part","part", 10
"app","JJ","None","app","app", 10
"details","NNS","details.n.01","detail","detail", 10
"upcoming","JJ","None","upcoming","upcom", 10
"in-depth","NNP","None","in-depth","in-depth", 10
"cloudformation","NN","None","cloudformation","cloudform", 10
"group","NNP","group.n.02","group","group", 10
"time","NN","time.n.06","time","time", 10
"track","NN","track.n.07","track","track", 10
"micro","NNP","None","micro","micro", 10
"oop","NNP","None","oop","oop", 10
"authentication","NN","authentication.n.01","authentication","authent", 10
"up-to-date","JJ","None","up-to-date","up-to-d", 10
"yet","RB","so_far.r.01","yet","yet", 10
"production","NN","output.n.04","production","product", 10
"potential","NN","potential.n.01","potential","potenti", 10
"fault-tolerant","JJ","None","fault-tolerant","fault-toler", 10
"exposure","NN","vulnerability.n.01","exposure","exposur", 10
"appdynamics","NNS","None","appdynamics","appdynam", 10
"transactions","NNS","transaction.n.01","transaction","transact", 10
"connecting","VBG","connect.v.06","connecting","connect", 10
"acceleration","NN","acceleration.n.03","acceleration","acceler", 10
"immersive","JJ","None","immersive","immers", 10
"driver","NN","driver.n.03","driver","driver", 10
"confident","JJ","confident.a.01","confident","confid", 10
"repair","NN","repair.n.02","repair","repair", 10
"well","RB","well.r.11","well","well", 10
"symphony","NNP","symphony.n.01","symphony","symphoni", 10
"organizations","NNS","organization.n.06","organization","organ", 10
"hong","NNP","None","hong","hong", 10
"kong","NNP","None","kong","kong", 10
"london","NNP","london.n.01","london","london", 10
"customized","JJ","None","customized","custom", 10
"80","CD","eighty.n.01","80","80", 10
"shell","NNP","shell.n.01","shell","shell", 10
"pay","NNP","wage.n.01","pay","pay", 10
"supports","VBZ","hold.v.10","support","support", 10
"compliance","NNP","complaisance.n.01","compliance","complianc", 10
"aspire","VBP","draw_a_bead_on.v.02","aspire","aspir", 10
"navigate","VB","navigate.v.02","navigate","navig", 10
"sex","NN","sex.n.04","sex","sex", 10
"cocoa","NNP","cocoa.n.02","cocoa","cocoa", 10
"unit","NN","unit.n.02","unit","unit", 10
"streaming","VBG","stream.v.01","streaming","stream", 10
"optimized","VBN","optimize.v.03","optimized","optim", 10
"related","JJ","related.a.01","related","relat", 10
"conditions","NNS","condition.n.06","condition","condit", 10
"assistance","RB","None","assistance","assist", 10
"call","VB","call.v.20","call","call", 10
"onboarding","VBG","None","onboarding","onboard", 10
"month","NN","calendar_month.n.01","month","month", 10
"asic","NNP","None","asic","asic", 10
"statistical","JJ","statistical.a.01","statistical","statist", 10
"interaction","NN","interaction.n.02","interaction","interact", 10
"writing","NN","writing.n.02","writing","write", 10
"sw","NNP","southwest.n.01","sw","sw", 10
"super","JJ","None","super","super", 10
"dfm","NNP","None","dfm","dfm", 10
"bio-rad","NNP","None","bio-rad","bio-rad", 10
"students","NNS","student.n.01","student","student", 10
"first","NNP","first_base.n.02","first","first", 10
"rssp","NNP","None","rssp","rssp", 10
"challenge","NN","challenge.n.05","challenge","challeng", 10
"discuss","VB","hash_out.v.01","discus","discuss", 10
"office","NNP","position.n.06","office","offic", 10
"streaming","NNP","cyclosis.n.01","streaming","stream", 10
"amd","NNP","age-related_macular_degeneration.n.01","amd","amd", 10
"cpu","NNP","central_processing_unit.n.01","cpu","cpu", 10
"ampush","NNP","None","ampush","ampush", 10
"le","NN","lupus_erythematosus.n.01","le","le", 10
"multi-","JJ","None","multi-","multi-", 10
"cm","NNP","curium.n.01","cm","cm", 10
"outages","NNS","outage.n.02","outage","outag", 9
"administer","NN","None","administer","administ", 9
"look","VBP","expect.v.03","look","look", 9
"rest","NN","rest.n.05","rest","rest", 9
"technological","JJ","technical.a.03","technological","technolog", 9
"mixed","JJ","None","mixed","mix", 9
"velocity","NN","speed.n.01","velocity","veloc", 9
"sdks","NNP","None","sdks","sdk", 9
"fast-growing","JJ","None","fast-growing","fast-grow", 9
"ssh","NNP","None","ssh","ssh", 9
"ops","NNS","ops.n.01","ops","op", 9
"arista","NNP","arista.n.01","arista","arista", 9
"manage","VB","wield.v.02","manage","manag", 9
"artificial","NNP","None","artificial","artifici", 9
"include","VB","include.v.03","include","includ", 9
"load","JJ","None","load","load", 9
"kubernetes","VBZ","None","kubernetes","kubernet", 9
"test","VB","test.v.07","test","test", 9
"perforce","NNP","None","perforce","perforc", 9
"fun","NN","fun.n.01","fun","fun", 9
"growth","NN","growth.n.02","growth","growth", 9
"practice","NN","practice.n.05","practice","practic", 9
"role","NN","function.n.02","role","role", 9
"open","VB","open.v.01","open","open", 9
"hands","NNS","hands.n.01","hands","hand", 9
"gerrit","NNP","None","gerrit","gerrit", 9
"owning","VBG","own.v.01","owning","own", 9
"ai","NNP","army_intelligence.n.01","ai","ai", 9
"drive","NNP","driveway.n.01","drive","drive", 9
"jboss","NNP","None","jboss","jboss", 9
"offer","NN","offer.n.02","offer","offer", 9
"seekers","NNS","seeker.n.02","seeker","seeker", 9
"advocate","NN","advocate.n.01","advocate","advoc", 9
"solve","NNP","None","solve","solv", 9
"distributed","NNP","None","distributed","distribut", 9
"expectations","NNS","expectation.n.03","expectation","expect", 9
"coupled","VBN","pair.v.01","coupled","coupl", 9
"front","JJ","front.a.01","front","front", 9
"join","VB","join.v.04","join","join", 9
"clear","JJ","well-defined.a.02","clear","clear", 9
"well","RB","well.r.07","well","well", 9
"care","VBP","care.v.02","care","care", 9
"approaches","NNS","overture.n.03","approach","approach", 9
"enough","RB","enough.r.01","enough","enough", 9
"cloud","NNS","swarm.n.02","cloud","cloud", 9
"outings","NNS","field_day.n.04","outing","outing", 9
"localization","NN","localization_of_function.n.01","localization","local", 9
"heavy","JJ","heavy.a.03","heavy","heavi", 9
"safely","RB","safely.r.01","safely","safe", 9
"stage","NN","stage.n.03","stage","stage", 9
"soma","NNP","soma.n.02","soma","soma", 9
"connected","VBN","connect.v.06","connected","connect", 9
"award-winning","JJ","award-winning.a.01","award-winning","award-win", 9
"hire","VB","hire.v.01","hire","hire", 9
"involve","VB","involve.v.06","involve","involv", 9
"master","NNP","victor.n.01","master","master", 9
"anchorfree","NNP","None","anchorfree","anchorfre", 9
"electric","JJ","electric.a.01","electric","electr", 9
"world","NN","earth.n.01","world","world", 9
"category","NN","class.n.01","category","categori", 9
"payments","NNS","payment.n.02","payment","payment", 9
"monitoring","NNP","monitoring.n.01","monitoring","monitor", 9
"hyper-v","NNP","None","hyper-v","hyper-v", 9
"emergency","NN","hand_brake.n.01","emergency","emerg", 9
"glu","NNP","None","glu","glu", 9
"running","VBG","run.v.30","running","run", 9
"hosting","VBG","host.v.01","hosting","host", 9
"offer","VB","propose.v.05","offer","offer", 9
"stipend","NN","stipend.n.01","stipend","stipend", 9
"java","NN","java.n.03","java","java", 9
"responsibilities","NNS","duty.n.01","responsibilities","respons", 9
"maintain","VBP","sustain.v.04","maintain","maintain", 9
"scale","NNP","scale.n.06","scale","scale", 9
"deal","VB","deal.v.03","deal","deal", 9
"robotic","JJ","robotic.a.01","robotic","robot", 9
"systems","NNP","system.n.07","systems","system", 9
"pet","NNP","positron_emission_tomography.n.01","pet","pet", 9
"iphone","NN","None","iphone","iphon", 9
"tv","NN","television_receiver.n.01","tv","tv", 9
"general","NNP","general.n.03","general","gener", 9
"becoming","VBG","become.v.04","becoming","becom", 9
"work-life","JJ","None","work-life","work-lif", 9
"get","VB","pay_back.v.02","get","get", 9
"visible","JJ","visible.a.01","visible","visibl", 9
"facilities","NNS","facility.n.04","facility","facil", 9
"revolutionizing","VBG","revolutionize.v.03","revolutionizing","revolution", 9
"focus","VBP","focus.v.02","focus","focu", 9
"sellers","NNS","sellers.n.01","seller","seller", 9
"high-volume","JJ","None","high-volume","high-volum", 9
"expression","NN","expression.n.02","expression","express", 9
"peers","NNS","peer.n.01","peer","peer", 9
"partner","NNP","spouse.n.01","partner","partner", 9
"administer","RB","None","administer","administ", 9
"repetitive","JJ","repetitive.a.02","repetitive","repetit", 9
"uses","VBZ","use.v.06","us","use", 9
"include","NNP","None","include","includ", 9
"jobs","NNS","problem.n.01","job","job", 9
"impactful","JJ","None","impactful","impact", 9
"layers","NNS","level.n.07","layer","layer", 9
"allow","VB","give_up.v.11","allow","allow", 9
"insight","NN","penetration.n.02","insight","insight", 9
"professionals","NNS","professional.n.02","professional","profession", 9
"please","JJ","None","please","pleas", 9
"social","NNP","sociable.n.01","social","social", 9
"department","NNP","department.n.02","department","depart", 9
"extreme","JJ","None","extreme","extrem", 9
"u.s.","NNP","united_states_government.n.01","u.s.","u.s.", 9
"canada","NNP","canada.n.01","canada","canada", 9
"il","NNP","illinois.n.01","il","il", 9
"securing","VBG","secure.v.03","securing","secur", 9
"identity","NN","identity.n.01","identity","ident", 9
"delightful","JJ","None","delightful","delight", 9
"demonstrate","NNP","None","demonstrate","demonstr", 9
"pride","VBP","pride.v.01","pride","pride", 9
"staff","NN","staff.n.06","staff","staff", 9
"verbal","NN","None","verbal","verbal", 9
"jee","NNP","None","jee","jee", 9
"job","NNP","job.n.12","job","job", 9
"lead","NN","spark_advance.n.01","lead","lead", 9
"raw","JJ","raw.a.03","raw","raw", 9
"stocked","VBD","stock.v.06","stocked","stock", 9
"games","NNS","plot.n.01","game","game", 9
"created","VBN","produce.v.02","created","creat", 9
"winning","VBG","win.v.01","winning","win", 9
"uber","NNP","None","uber","uber", 9
"present","JJ","present.a.01","present","present", 9
"replication","NN","reproduction.n.04","replication","replic", 9
"empower","VBP","endow.v.01","empower","empow", 9
"assets","NNS","assets.n.01","asset","asset", 9
"enjoy","VB","enjoy.v.04","enjoy","enjoy", 9
"portfolio","NN","portfolio.n.03","portfolio","portfolio", 9
"set","VBN","typeset.v.01","set","set", 9
"defining","VBG","define.v.02","defining","defin", 9
"priority","NN","priority.n.02","priority","prioriti", 9
"bigger","JJR","large.a.01","bigger","bigger", 9
"total","JJ","None","total","total", 9
"act","NNP","act.n.01","act","act", 9
"feature","NN","feature.n.02","feature","featur", 9
"coworkers","NNS","None","coworkers","cowork", 9
"hire","NNP","hire.n.02","hire","hire", 9
"setup","NN","apparatus.n.01","setup","setup", 9
"in-house","NN","None","in-house","in-hous", 9
"migration","NN","migration.n.03","migration","migrat", 9
"schedule","NN","agenda.n.01","schedule","schedul", 9
"mortgage","NN","mortgage.n.01","mortgage","mortgag", 9
"interfaces","NNS","interface.n.04","interface","interfac", 9
"lead","NN","lead.n.05","lead","lead", 9
"audiences","NNS","hearing.n.02","audience","audienc", 9
"ms","NNP","megabyte.n.02","ms","ms", 9
"generate","VB","render.v.04","generate","gener", 9
"orchestration","NN","orchestration.n.01","orchestration","orchestr", 9
"effort","NN","attempt.n.01","effort","effort", 9
"java","NN","java.n.01","java","java", 9
"consul","NN","consul.n.01","consul","consul", 9
"written","VBN","write.v.04","written","written", 9
"suite","NN","cortege.n.02","suite","suit", 9
"batch","NN","batch.n.03","batch","batch", 9
"expected","VBN","have_a_bun_in_the_oven.v.01","expected","expect", 9
"file","NN","file.n.04","file","file", 9
"document","VB","document.v.02","document","document", 9
"take","VB","claim.v.05","take","take", 9
"build","VBP","build.v.06","build","build", 9
"performant","JJ","None","performant","perform", 9
"merging","NN","merging.n.01","merging","merg", 9
"coverage","NN","coverage.n.02","coverage","coverag", 9
"task","NN","undertaking.n.01","task","task", 9
"surrounded","VBN","wall.v.01","surrounded","surround", 9
"definition","NN","definition.n.01","definition","definit", 9
"delivered","VBN","extradite.v.01","delivered","deliv", 9
"windows","NNP","windowpane.n.01","windows","window", 9
"engineers","NNP","engineer.n.01","engineers","engin", 9
"web","NN","web.n.06","web","web", 9
"ambition","NN","ambition.n.02","ambition","ambit", 9
"perform","VB","perform.v.03","perform","perform", 9
"developing","VBG","develop.v.01","developing","develop", 9
"bamboo","NNP","bamboo.n.01","bamboo","bamboo", 9
"working","VBG","work.v.08","working","work", 9
"vault","NNP","vault.n.04","vault","vault", 9
"shared","VBN","share.v.05","shared","share", 9
"make","VB","make.v.42","make","make", 9
"applying","VBG","put_on.v.07","applying","appli", 9
"presentations","NNS","presentation.n.07","presentation","present", 9
"tls","NNP","thallium.n.01","tls","tl", 9
"xilinx","NNP","None","xilinx","xilinx", 9
"skyhigh","NNP","None","skyhigh","skyhigh", 9
"play","VB","play.v.15","play","play", 9
"facilities","NNS","facility.n.05","facility","facil", 9
"five","CD","five.n.01","five","five", 9
"names","NNS","name.n.05","name","name", 9
"unprecedented","JJ","unprecedented.a.01","unprecedented","unpreced", 9
"types","NNS","type.n.06","type","type", 9
"singapore","NNP","singapore.n.02","singapore","singapor", 9
"strives","VBZ","strive.v.02","strives","strive", 9
"user","NNP","user.n.01","user","user", 9
"cell","NN","cell.n.02","cell","cell", 9
"back-end","NN","None","back-end","back-end", 9
"neo4j","NNP","None","neo4j","neo4j", 9
"stores","NNS","shop.n.01","store","store", 9
"reality","NN","reality.n.03","reality","realiti", 9
"interfaces","NNS","interface.n.02","interface","interfac", 9
"mentorship","NN","None","mentorship","mentorship", 9
"curious","JJ","curious.a.02","curious","curiou", 9
"internally","RB","internally.r.01","internally","intern", 9
"offer","VBP","volunteer.v.02","offer","offer", 9
"gaps","NNS","opening.n.01","gap","gap", 9
"transfer","NN","transportation.n.02","transfer","transfer", 9
"progressive","JJ","progressive.a.03","progressive","progress", 9
"participates","NNS","None","participates","particip", 9
"computational","JJ","computational.a.01","computational","comput", 9
"e-mail","JJ","None","e-mail","e-mail", 9
"students","NNS","scholar.n.01","student","student", 9
"full-time","NN","None","full-time","full-tim", 9
"sports","NNS","sport.n.04","sport","sport", 9
"provide","VBP","provide.v.03","provide","provid", 9
"positive","JJ","positive.a.04","positive","posit", 9
"cuda","NNP","None","cuda","cuda", 9
"consulting","VBG","confer.v.01","consulting","consult", 9
"impact","VBP","impact.v.01","impact","impact", 9
"driven","RB","None","driven","driven", 9
"zillow","NNP","None","zillow","zillow", 9
"therefore","RB","therefore.r.01","therefore","therefor", 9
"notifications","NNS","telling.n.02","notification","notif", 9
"electronic","JJ","electronic.a.01","electronic","electron", 9
"ultimate","JJ","ultimate.a.01","ultimate","ultim", 9
"dream","NN","pipe_dream.n.01","dream","dream", 9
"friends","NNS","friend.n.01","friend","friend", 9
"cool","NN","cool.n.01","cool","cool", 9
"cs","NNP","speed_of_light.n.01","cs","cs", 9
"requirement","NN","prerequisite.n.01","requirement","requir", 9
"full-stack","JJ","None","full-stack","full-stack", 9
"multi-disciplinary","JJ","None","multi-disciplinary","multi-disciplinari", 9
"bs","NNP","bachelor_of_science.n.01","bs","bs", 9
"help","VB","help.v.08","help","help", 9
"amount","NN","amount.n.02","amount","amount", 9
"virtual","NNP","None","virtual","virtual", 9
"field","NN","field.n.12","field","field", 9
"compliance","NNP","submission.n.02","compliance","complianc", 9
"make","VB","make.v.03","make","make", 9
"unless","IN","None","unless","unless", 9
"investigation","NN","probe.n.01","investigation","investig", 9
"contractors","NNS","contractor.n.02","contractor","contractor", 9
"interfacing","VBG","None","interfacing","interfac", 9
"funding","NN","support.n.11","funding","fund", 9
"debian","NNP","None","debian","debian", 9
"integrating","VBG","integrate.v.01","integrating","integr", 9
"set","VBN","set.v.08","set","set", 9
"backend","VB","None","backend","backend", 9
"manageable","JJ","manageable.a.01","manageable","manag", 9
"around","IN","around.r.04","around","around", 9
"yes","UH","yes.n.01","yes","ye", 9
"suite","NN","suite.n.04","suite","suit", 9
"pleasanton","NNP","None","pleasanton","pleasanton", 9
"histories","NNS","history.n.04","history","histori", 9
"get","VB","induce.v.02","get","get", 9
"talent","NNP","talent.n.02","talent","talent", 9
"world","NN","world.n.03","world","world", 9
"platforms","NNP","platform.n.03","platforms","platform", 9
"influence","NN","influence.n.04","influence","influenc", 9
"beyond","IN","beyond.r.03","beyond","beyond", 9
"verilog","NNP","None","verilog","verilog", 9
"rtl","NNP","None","rtl","rtl", 9
"personnel","NNS","personnel_department.n.01","personnel","personnel", 9
"heavily","RB","heavily.r.04","heavily","heavili", 9
"moment","NN","moment.n.06","moment","moment", 9
"phases","NNS","phase.n.03","phase","phase", 9
"principal","NNP","star.n.04","principal","princip", 9
"consumer","NNP","consumer.n.01","consumer","consum", 9
"around","IN","about.r.03","around","around", 9
"holders","NNP","holder.n.03","holders","holder", 9
"reports","NNS","reputation.n.03","report","report", 9
"materials","NNS","material.n.05","material","materi", 9
"madrid","NNP","madrid.n.01","madrid","madrid", 9
"gpus","NNP","None","gpus","gpu", 9
"air","NN","atmosphere.n.03","air","air", 9
"repairs","NNS","repair.n.02","repair","repair", 9
"r","NNP","radius.n.01","r","r", 9
"lunch","NNP","lunch.n.01","lunch","lunch", 9
"established","VBN","establish.v.08","established","establish", 9
"definitely","RB","decidedly.r.01","definitely","definit", 9
"script","VB","script.v.01","script","script", 9
"imvu","NNP","None","imvu","imvu", 9
"east","NNP","east.n.05","east","east", 9
"zscaler","NNP","None","zscaler","zscaler", 9
"hire","VB","lease.v.04","hire","hire", 9
"bios","NNP","None","bios","bio", 9
"5-10","JJ","None","5-10","5-10", 9
"discount","NN","rebate.n.01","discount","discount", 9
"voice","NN","part.n.11","voice","voic", 9
"interviews","NNS","interview.n.01","interview","interview", 9
"downtown","NNP","business_district.n.01","downtown","downtown", 9
"_experience","NN","None","_experience","_experi", 9
"hr","NN","hour.n.01","hr","hr", 9
"140k","CD","None","140k","140k", 9
"hire","NN","hire.n.01","hire","hire", 9
"background","RB","None","background","background", 9
"stock","NNP","stock.n.09","stock","stock", 9
"operations","NNS","operation.n.06","operation","oper", 8
"1000","CD","thousand.n.01","1000","1000", 8
"sets","NNS","stage_set.n.01","set","set", 8
"in-house","JJ","None","in-house","in-hous", 8
"means","VBZ","think_of.v.04","mean","mean", 8
"models","NNS","mannequin.n.01","model","model", 8
"input","NN","input.n.04","input","input", 8
"run","VBP","scat.v.01","run","run", 8
"effectiveness","NN","effectiveness.n.01","effectiveness","effect", 8
"smtp","NNP","None","smtp","smtp", 8
"system","NN","system.n.04","system","system", 8
"occasionally","RB","occasionally.r.01","occasionally","occasion", 8
"offer","VBP","offer.v.05","offer","offer", 8
"match","NN","peer.n.01","match","match", 8
"perfect","JJ","perfect.a.01","perfect","perfect", 8
"marketing","NN","selling.n.01","marketing","market", 8
"decisions","NNS","decision.n.04","decision","decis", 8
"bias","NN","diagonal.n.02","bias","bia", 8
"action","NN","legal_action.n.01","action","action", 8
"configurations","NNS","configuration.n.01","configuration","configur", 8
"failures","NNS","failure.n.07","failure","failur", 8
"fields","NNS","field.n.13","field","field", 8
"reference","NN","reference.n.10","reference","refer", 8
"improvements","NNS","improvement.n.02","improvement","improv", 8
"educational","JJ","educational.a.01","educational","educ", 8
"speed","NN","focal_ratio.n.01","speed","speed", 8
"incremental","JJ","None","incremental","increment", 8
"domains","NNS","world.n.02","domain","domain", 8
"distributions","NNS","distribution.n.04","distribution","distribut", 8
"hypervisors","NNS","None","hypervisors","hypervisor", 8
"organization","NN","administration.n.02","organization","organ", 8
"form","NN","phase.n.02","form","form", 8
"scrum","NN","scrum.n.01","scrum","scrum", 8
"next-generation","JJ","None","next-generation","next-gener", 8
"technologies","NNS","technology.n.01","technologies","technolog", 8
"prometheus","NNP","prometheus.n.01","prometheus","prometheu", 8
"generation","NN","generation.n.04","generation","gener", 8
"committed","VBD","give.v.18","committed","commit", 8
